,alpha,performance,capacity,method
2272,1.4,0.9704004125172592,0.0,rewire
2273,1.5,0.8463178901030479,0.0,rewire
2274,2.0,0.5212227615414059,0.0,rewire
2275,2.5,0.4850847186876181,0.0,rewire
2276,3.0,0.377579544636686,0.0,rewire
2277,3.5,0.3477874867601273,0.0,rewire
2278,0.3,4.5261561781009325,6.0,rewire
2279,0.5,4.839176662680218,5.0,rewire
2280,0.7,5.348146723552878,5.0,rewire
2281,0.8,5.769177378207077,5.0,rewire
2282,0.9,6.556715937595447,6.0,rewire
2283,0.95,6.0500907371265695,5.0,rewire
2284,1.0,4.446709177362919,5.0,rewire
2285,1.05,2.109753637227287,14.0,rewire
2286,1.1,1.3221295739166945,3.0,rewire
2287,1.2,1.187312852602921,8.0,rewire
2288,1.3,1.034317287165322,0.0,rewire
2289,1.4,0.9874812505980788,0.0,rewire
2290,1.5,0.8462608742174061,0.0,rewire
2291,2.0,0.5318977933030016,0.0,rewire
2292,2.5,0.4348358157886799,0.0,rewire
2293,3.0,0.4471219740581217,0.0,rewire
2294,3.5,0.4105508483082918,0.0,rewire
2295,0.3,4.527047835255936,6.0,rewire
2296,0.5,4.828754011743,5.0,rewire
2297,0.7,5.326025185948846,5.0,rewire
2298,0.8,5.777055848176934,5.0,rewire
2299,0.9,6.388368717921601,5.0,rewire
2300,0.95,6.067487673662452,5.0,rewire
2301,1.0,4.471657077884919,5.0,rewire
2302,1.05,2.056255989746305,14.0,rewire
2303,1.1,1.3260174658387474,3.0,rewire
2304,1.2,1.1738396992921662,8.0,rewire
2305,1.3,1.034507960941072,0.0,rewire
2306,1.4,0.959019741324404,0.0,rewire
2307,1.5,0.8155087477901559,0.0,rewire
2308,2.0,0.504171283697284,0.0,rewire
2309,2.5,0.412929378162798,0.0,rewire
2310,3.0,0.3505042618362464,0.0,rewire
2311,3.5,0.3307473550386458,0.0,rewire
2312,0.3,4.542560275053134,6.0,rewire
2313,0.5,4.830409727369642,5.0,rewire
2314,0.7,5.437984611880882,5.0,rewire
2315,0.8,5.777235622769505,5.0,rewire
2316,0.9,6.026881527836736,5.0,rewire
2317,0.95,6.005744247586291,5.0,rewire
2318,1.0,4.409088855092565,5.0,rewire
2319,1.05,1.190618515838474,3.0,rewire
2320,1.1,1.2560282481227631,3.0,rewire
2321,1.2,1.2398644103752865,3.0,rewire
2322,1.3,1.051924094621042,0.0,rewire
2323,1.4,0.9740392794455712,0.0,rewire
2324,1.5,0.8387075514498943,0.0,rewire
2325,2.0,0.5225043513565389,0.0,rewire
2326,2.5,0.4367122557463439,0.0,rewire
2327,3.0,0.4006214293340948,0.0,rewire
2328,3.5,0.2656411391227782,0.0,rewire
2329,0.3,4.541194932720616,6.0,rewire
2330,0.5,4.839730739958515,5.0,rewire
2331,0.7,5.344947270255734,5.0,rewire
2332,0.8,5.818801018912739,5.0,rewire
2333,0.9,6.047714329235481,5.0,rewire
2334,0.95,5.816671982815262,5.0,rewire
2335,1.0,4.228998781483307,7.0,rewire
2336,1.05,2.0171917572100275,13.0,rewire
2337,1.1,1.4277050838872338,3.0,rewire
2338,1.2,1.1498089196574806,8.0,rewire
2339,1.3,1.0544256595577253,0.0,rewire
2340,1.4,0.9825088619000832,0.0,rewire
2341,1.5,0.8466279224617548,0.0,rewire
2342,2.0,0.5523255263863631,0.0,rewire
2343,2.5,0.455413076304804,0.0,rewire
2344,3.0,0.4065056382273218,0.0,rewire
2345,3.5,0.4240730139180525,0.0,rewire
2346,0.3,4.5464934776225805,6.0,rewire
2347,0.5,4.82799110435967,5.0,rewire
2348,0.7,5.36416231065103,5.0,rewire
2349,0.8,5.745795897878086,5.0,rewire
2350,0.9,6.228399736266359,5.0,rewire
2351,0.95,5.817564317729737,5.0,rewire
2352,1.0,4.334764409480989,7.0,rewire
2353,1.05,1.5385756208790755,3.0,rewire
2354,1.1,1.2791395815850086,3.0,rewire
2355,1.2,1.208981953368105,3.0,rewire
2356,1.3,1.0527795735924423,0.0,rewire
2357,1.4,0.9841532838902722,0.0,rewire
2358,1.5,0.8423977868838308,0.0,rewire
2359,2.0,0.5663807770824496,0.0,rewire
2360,2.5,0.4989084155967273,0.0,rewire
2361,3.0,0.3577243600579265,0.0,rewire
2362,3.5,0.3528926124997804,0.0,rewire
2363,0.3,4.527047835255936,6.0,rewire
2364,0.5,4.828754011743,5.0,rewire
2365,0.7,5.326025185948846,5.0,rewire
2366,0.8,5.777055848176934,5.0,rewire
2367,0.9,6.388368717921601,5.0,rewire
2368,0.95,6.067487673662452,5.0,rewire
2369,1.0,4.471657077884919,5.0,rewire
2370,1.05,2.056255989746305,14.0,rewire
2371,1.1,1.3260174658387474,3.0,rewire
2372,1.2,1.1738396992921662,8.0,rewire
2373,1.3,1.034507960941072,0.0,rewire
2374,1.4,0.959019741324404,0.0,rewire
2375,1.5,0.8155087477901559,0.0,rewire
2376,2.0,0.504171283697284,0.0,rewire
2377,2.5,0.412929378162798,0.0,rewire
2378,3.0,0.3505042618362464,0.0,rewire
2379,3.5,0.3307473550386458,0.0,rewire
2380,0.3,4.538921969101914,6.0,rewire
2381,0.5,4.8334511801659685,5.0,rewire
2382,0.7,5.377879766596698,5.0,rewire
2383,0.8,6.162415550598894,6.0,rewire
2384,0.9,6.738865849128022,6.0,rewire
2385,0.95,6.507430454425277,6.0,rewire
2386,1.0,4.417735210357682,5.0,rewire
2387,1.05,1.323307222927205,3.0,rewire
2388,1.1,1.2236888863556166,4.0,rewire
2389,1.2,1.1710223683876264,8.0,rewire
2390,1.3,1.0382511553104776,0.0,rewire
2391,1.4,0.9718091846765348,0.0,rewire
2392,1.5,0.8257909022423127,0.0,rewire
2393,2.0,0.543486221953772,0.0,rewire
2394,2.5,0.4425325092414305,0.0,rewire
2395,3.0,0.3971928018923679,0.0,rewire
2396,3.5,0.3214790171436421,0.0,rewire
2397,0.3,4.5464934776225805,6.0,rewire
2398,0.5,4.82799110435967,5.0,rewire
2399,0.7,5.36416231065103,5.0,rewire
2400,0.8,5.745795897878086,5.0,rewire
2401,0.9,6.228399736266359,5.0,rewire
2402,0.95,5.817564317729737,5.0,rewire
2403,1.0,4.334764409480989,7.0,rewire
2404,1.05,1.5385756208790755,3.0,rewire
2405,1.1,1.2791395815850086,3.0,rewire
2406,1.2,1.208981953368105,3.0,rewire
2407,1.3,1.0527795735924423,0.0,rewire
2408,1.4,0.9841532838902722,0.0,rewire
2409,1.5,0.8423977868838308,0.0,rewire
2410,2.0,0.5663807770824496,0.0,rewire
2411,2.5,0.4989084155967273,0.0,rewire
2412,3.0,0.3577243600579265,0.0,rewire
2413,3.5,0.3528926124997804,0.0,rewire
2414,0.3,4.538348826517376,6.0,rewire
2415,0.5,4.841481750868882,5.0,rewire
2416,0.7,5.350242603922614,5.0,rewire
2417,0.8,5.735105438684674,5.0,rewire
2418,0.9,6.441560061791294,5.0,rewire
2419,0.95,6.376984602334403,6.0,rewire
2420,1.0,4.579626606464327,5.0,rewire
2421,1.05,2.095985234458297,12.0,rewire
2422,1.1,1.2516971718457723,3.0,rewire
2423,1.2,1.1532402300603042,8.0,rewire
2424,1.3,1.071607284106084,0.0,rewire
2425,1.4,0.9769165806440266,0.0,rewire
2426,1.5,0.8400032696113091,0.0,rewire
2427,2.0,0.5475040884249057,0.0,rewire
2428,2.5,0.3856396287094996,0.0,rewire
2429,3.0,0.4985923145402458,0.0,rewire
2430,3.5,0.4288696881339212,0.0,rewire
2431,0.3,4.54192341746687,6.0,rewire
2432,0.5,4.832019788161808,5.0,rewire
2433,0.7,5.428724052803641,5.0,rewire
2434,0.8,5.894771727799306,5.0,rewire
2435,0.9,6.340424608632374,5.0,rewire
2436,0.95,6.018448395264228,5.0,rewire
2437,1.0,4.55603369998168,5.0,rewire
2438,1.05,2.108392276454438,14.0,rewire
2439,1.1,1.395444489653615,3.0,rewire
2440,1.2,1.1491281590615043,8.0,rewire
2441,1.3,1.063035492562712,0.0,rewire
2442,1.4,0.9870727496470512,0.0,rewire
2443,1.5,0.8304442775369497,0.0,rewire
2444,2.0,0.4989448158108601,0.0,rewire
2445,2.5,0.4697448755616363,0.0,rewire
2446,3.0,0.4681152987497617,0.0,rewire
2447,3.5,0.3909759828143486,0.0,rewire
2448,0.3,4.535693325366386,6.0,rewire
2449,0.5,4.840293822252274,5.0,rewire
2450,0.7,5.365346815528093,5.0,rewire
2451,0.8,5.7496634642627376,5.0,rewire
2452,0.9,6.0539447280269245,5.0,rewire
2453,0.95,5.778130828885168,5.0,rewire
2454,1.0,4.524431483155395,5.0,rewire
2455,1.05,2.058668151858459,14.0,rewire
2456,1.1,1.2148990764662742,13.0,rewire
2457,1.2,1.1709058743699727,8.0,rewire
2458,1.3,1.0472223252631148,0.0,rewire
2459,1.4,0.959320264765894,0.0,rewire
2460,1.5,0.8280920808554384,0.0,rewire
2461,2.0,0.5447833705427255,0.0,rewire
2462,2.5,0.4706313578854817,0.0,rewire
2463,3.0,0.4093129069831213,0.0,rewire
2464,3.5,0.3336605056849395,0.0,rewire
2465,0.3,4.521166152191835,6.0,rewire
2466,0.5,4.840051702187707,5.0,rewire
2467,0.7,5.318739417760425,5.0,rewire
2468,0.8,5.777789219515128,5.0,rewire
2469,0.9,5.970368018377591,5.0,rewire
2470,0.95,5.8413304034613605,5.0,rewire
2471,1.0,4.447678474072157,5.0,rewire
2472,1.05,1.165913833368031,4.0,rewire
2473,1.1,1.4487321559187338,3.0,rewire
2474,1.2,1.2376635230061652,3.0,rewire
2475,1.3,1.0298727355750104,0.0,rewire
2476,1.4,0.9721317885757934,0.0,rewire
2477,1.5,0.8304515118867903,0.0,rewire
2478,2.0,0.5368851017273149,0.0,rewire
2479,2.5,0.4704574631437051,0.0,rewire
2480,3.0,0.4039167937549292,0.0,rewire
2481,3.5,0.3782185093199477,0.0,rewire
2482,0.3,4.551847173553553,6.0,rewire
2483,0.5,4.833283076612672,5.0,rewire
2484,0.7,5.3366053322276255,5.0,rewire
2485,0.8,5.812616575894811,5.0,rewire
2486,0.9,6.051452363714403,5.0,rewire
2487,0.95,5.79711305735031,5.0,rewire
2488,1.0,4.933796671568111,5.0,rewire
2489,1.05,2.0466499729772987,13.0,rewire
2490,1.1,1.165746337106301,3.0,rewire
2491,1.2,1.151877874128285,8.0,rewire
2492,1.3,1.05409572169533,0.0,rewire
2493,1.4,0.9841390088295788,0.0,rewire
2494,1.5,0.8545315284821482,0.0,rewire
2495,2.0,0.5581138119474549,0.0,rewire
2496,2.5,0.4987909533724823,0.0,rewire
2497,3.0,0.4233352888244434,0.0,rewire
2498,3.5,0.3808218663594144,0.0,rewire
2499,0.3,4.524619825664793,6.0,rewire
2500,0.5,4.841199206314298,5.0,rewire
2501,0.7,5.351367764359165,5.0,rewire
2502,0.8,5.839727309196813,5.0,rewire
2503,0.9,6.049950571860611,5.0,rewire
2504,0.95,5.941753572876481,5.0,rewire
2505,1.0,4.607555993032048,5.0,rewire
2506,1.05,2.0341801400123143,13.0,rewire
2507,1.1,1.243881741266903,3.0,rewire
2508,1.2,1.1659917680334713,8.0,rewire
2509,1.3,1.0574015343326368,0.0,rewire
2510,1.4,0.9768805149553864,0.0,rewire
2511,1.5,0.8182756607046486,0.0,rewire
2512,2.0,0.5275010884867405,0.0,rewire
2513,2.5,0.4058063678079994,0.0,rewire
2514,3.0,0.3764590399440949,0.0,rewire
2515,3.5,0.3613122093221956,0.0,rewire
2516,0.3,4.562120231132738,6.0,rewire
2517,0.5,4.84153461919989,5.0,rewire
2518,0.7,5.337900540758295,5.0,rewire
2519,0.8,5.789250856744432,5.0,rewire
2520,0.9,5.985758134385679,5.0,rewire
2521,0.95,5.779680983421569,5.0,rewire
2522,1.0,4.644879812871084,5.0,rewire
2523,1.05,2.106231653102112,12.0,rewire
2524,1.1,1.4452391635915949,3.0,rewire
2525,1.2,1.14828611912789,8.0,rewire
2526,1.3,1.0496757326450608,0.0,rewire
2527,1.4,0.9891003115779142,0.0,rewire
2528,1.5,0.8297764726794467,0.0,rewire
2529,2.0,0.5345086024310534,0.0,rewire
2530,2.5,0.458319109768691,0.0,rewire
2531,3.0,0.4209922582463226,0.0,rewire
2532,3.5,0.3708881162890736,0.0,rewire
2533,0.3,4.534545773020112,6.0,rewire
2534,0.5,4.836903254439709,5.0,rewire
2535,0.7,5.367029472068667,5.0,rewire
2536,0.8,5.839340871890419,5.0,rewire
2537,0.9,6.508772422253055,6.0,rewire
2538,0.95,6.14621122670815,5.0,rewire
2539,1.0,4.3940191133127176,5.0,rewire
2540,1.05,2.07511288362268,14.0,rewire
2541,1.1,1.2170494281048556,11.0,rewire
2542,1.2,1.1487103976468385,8.0,rewire
2543,1.3,1.0385743217734655,0.0,rewire
2544,1.4,0.9693122930626918,0.0,rewire
2545,1.5,0.8187201274980872,0.0,rewire
2546,2.0,0.5434197221773645,0.0,rewire
2547,2.5,0.4648788365536028,0.0,rewire
2548,3.0,0.3877872572414778,0.0,rewire
2549,3.5,0.3813173961157898,0.0,rewire
2550,0.3,4.5261561781009325,6.0,rewire
2551,0.5,4.839176662680218,5.0,rewire
2552,0.7,5.348146723552878,5.0,rewire
2553,0.8,5.769177378207077,5.0,rewire
2554,0.9,6.556715937595447,6.0,rewire
2555,0.95,6.0500907371265695,5.0,rewire
2556,1.0,4.446709177362919,5.0,rewire
2557,1.05,2.109753637227287,14.0,rewire
2558,1.1,1.3221295739166945,3.0,rewire
2559,1.2,1.187312852602921,8.0,rewire
2560,1.3,1.034317287165322,0.0,rewire
2561,1.4,0.9874812505980788,0.0,rewire
2562,1.5,0.8462608742174061,0.0,rewire
2563,2.0,0.5318977933030016,0.0,rewire
2564,2.5,0.4348358157886799,0.0,rewire
2565,3.0,0.4471219740581217,0.0,rewire
2566,3.5,0.4105508483082918,0.0,rewire
2567,0.3,4.531504920406716,6.0,rewire
2568,0.5,4.835367946082832,5.0,rewire
2569,0.7,5.350169745577866,5.0,rewire
2570,0.8,5.724550250895929,5.0,rewire
2571,0.9,6.062662824993491,5.0,rewire
2572,0.95,5.9773805679199015,5.0,rewire
2573,1.0,4.398152283310207,5.0,rewire
2574,1.05,1.5613054288173174,3.0,rewire
2575,1.1,1.4625077618866145,3.0,rewire
2576,1.2,1.1556773935612008,3.0,rewire
2577,1.3,1.0399317214929644,0.0,rewire
2578,1.4,0.9740243780908776,0.0,rewire
2579,1.5,0.8253638737978536,0.0,rewire
2580,2.0,0.5575476927956249,0.0,rewire
2581,2.5,0.4328247258099401,0.0,rewire
2582,3.0,0.3746603047917344,0.0,rewire
2583,3.5,0.4367256340647601,0.0,rewire
2584,0.3,4.546370289463851,6.0,rewire
2585,0.5,4.825040901476978,5.0,rewire
2586,0.7,5.342140908450636,5.0,rewire
2587,0.8,5.861315634112555,5.0,rewire
2588,0.9,6.737622059214605,6.0,rewire
2589,0.95,6.434875411600989,6.0,rewire
2590,1.0,4.524288281669698,5.0,rewire
2591,1.05,2.105906672900064,14.0,rewire
2592,1.1,1.4739028238151484,3.0,rewire
2593,1.2,1.224621842540922,3.0,rewire
2594,1.3,1.0441437354815244,0.0,rewire
2595,1.4,0.9706079262152372,0.0,rewire
2596,1.5,0.8316311368093309,0.0,rewire
2597,2.0,0.5810910800404638,0.0,rewire
2598,2.5,0.4495843717217718,0.0,rewire
2599,3.0,0.299830114730732,0.0,rewire
2600,3.5,0.3567631827176611,0.0,rewire
2601,0.3,4.537021894172013,6.0,rewire
2602,0.5,4.817851176414056,5.0,rewire
2603,0.7,5.374841949559457,5.0,rewire
2604,0.8,5.90688401550264,5.0,rewire
2605,0.9,6.42633316175005,5.0,rewire
2606,0.95,5.955611416178686,5.0,rewire
2607,1.0,4.384309758886553,5.0,rewire
2608,1.05,2.0811136641966788,14.0,rewire
2609,1.1,1.789603565043353,3.0,rewire
2610,1.2,1.181694080681455,8.0,rewire
2611,1.3,1.0308674494779777,0.0,rewire
2612,1.4,0.972797962672445,0.0,rewire
2613,1.5,0.8437811718685109,0.0,rewire
2614,2.0,0.5223049055997936,0.0,rewire
2615,2.5,0.4807805742950928,0.0,rewire
2616,3.0,0.423793839293285,0.0,rewire
2617,3.5,0.3510907882311894,0.0,rewire
2618,0.3,4.541194932720616,6.0,rewire
2619,0.5,4.839730739958515,5.0,rewire
2620,0.7,5.344947270255734,5.0,rewire
2621,0.8,5.818801018912739,5.0,rewire
2622,0.9,6.047714329235481,5.0,rewire
2623,0.95,5.816671982815262,5.0,rewire
2624,1.0,4.228998781483307,7.0,rewire
2625,1.05,2.0171917572100275,13.0,rewire
2626,1.1,1.4277050838872338,3.0,rewire
2627,1.2,1.1498089196574806,8.0,rewire
2628,1.3,1.0544256595577253,0.0,rewire
2629,1.4,0.9825088619000832,0.0,rewire
2630,1.5,0.8466279224617548,0.0,rewire
2631,2.0,0.5523255263863631,0.0,rewire
2632,2.5,0.455413076304804,0.0,rewire
2633,3.0,0.4065056382273218,0.0,rewire
2634,3.5,0.4240730139180525,0.0,rewire
2635,0.3,4.537021894172013,6.0,rewire
2636,0.5,4.817851176414056,5.0,rewire
2637,0.7,5.374841949559457,5.0,rewire
2638,0.8,5.90688401550264,5.0,rewire
2639,0.9,6.42633316175005,5.0,rewire
2640,0.95,5.955611416178686,5.0,rewire
2641,1.0,4.384309758886553,5.0,rewire
2642,1.05,2.0811136641966788,14.0,rewire
2643,1.1,1.789603565043353,3.0,rewire
2644,1.2,1.181694080681455,8.0,rewire
2645,1.3,1.0308674494779777,0.0,rewire
2646,1.4,0.972797962672445,0.0,rewire
2647,1.5,0.8437811718685109,0.0,rewire
2648,2.0,0.5223049055997936,0.0,rewire
2649,2.5,0.4807805742950928,0.0,rewire
2650,3.0,0.423793839293285,0.0,rewire
2651,3.5,0.3510907882311894,0.0,rewire
2652,0.3,4.544260587811945,6.0,rewire
2653,0.5,4.813583022466658,5.0,rewire
2654,0.7,5.365475941679553,5.0,rewire
2655,0.8,5.834873268796323,5.0,rewire
2656,0.9,6.359083788409294,5.0,rewire
2657,0.95,6.246379567541253,5.0,rewire
2658,1.0,4.324665159062814,5.0,rewire
2659,1.05,2.124498762718519,4.0,rewire
2660,1.1,1.6432265390963785,3.0,rewire
2661,1.2,1.148386380169529,8.0,rewire
2662,1.3,1.0595252881216737,0.0,rewire
2663,1.4,0.9704004125172592,0.0,rewire
2664,1.5,0.8463178901030479,0.0,rewire
2665,2.0,0.5212227615414059,0.0,rewire
2666,2.5,0.4850847186876181,0.0,rewire
2667,3.0,0.377579544636686,0.0,rewire
2668,3.5,0.3477874867601273,0.0,rewire
2669,0.3,4.537021894172013,6.0,rewire
2670,0.5,4.817851176414056,5.0,rewire
2671,0.7,5.374841949559457,5.0,rewire
2672,0.8,5.90688401550264,5.0,rewire
2673,0.9,6.42633316175005,5.0,rewire
2674,0.95,5.955611416178686,5.0,rewire
2675,1.0,4.384309758886553,5.0,rewire
2676,1.05,2.0811136641966788,14.0,rewire
2677,1.1,1.789603565043353,3.0,rewire
2678,1.2,1.181694080681455,8.0,rewire
2679,1.3,1.0308674494779777,0.0,rewire
2680,1.4,0.972797962672445,0.0,rewire
2681,1.5,0.8437811718685109,0.0,rewire
2682,2.0,0.5223049055997936,0.0,rewire
2683,2.5,0.4807805742950928,0.0,rewire
2684,3.0,0.423793839293285,0.0,rewire
2685,3.5,0.3510907882311894,0.0,rewire
2686,0.3,4.54430511083918,6.0,rewire
2687,0.5,4.830326423014935,5.0,rewire
2688,0.7,5.343042348277629,5.0,rewire
2689,0.8,5.71003633935142,5.0,rewire
2690,0.9,6.049346523868389,5.0,rewire
2691,0.95,5.844487033522879,5.0,rewire
2692,1.0,4.318908724782484,7.0,rewire
2693,1.05,1.7982098304925775,3.0,rewire
2694,1.1,1.4635317403595678,3.0,rewire
2695,1.2,1.182753276485867,8.0,rewire
2696,1.3,1.0288696550149732,0.0,rewire
2697,1.4,0.9893531587680476,0.0,rewire
2698,1.5,0.8341583872899829,0.0,rewire
2699,2.0,0.5231702501604669,0.0,rewire
2700,2.5,0.4905508128574099,0.0,rewire
2701,3.0,0.3765650678071434,0.0,rewire
2702,3.5,0.4760950130608883,0.0,rewire
2703,0.3,4.530566809965888,6.0,rewire
2704,0.5,4.840534951713861,5.0,rewire
2705,0.7,5.357209094725162,5.0,rewire
2706,0.8,5.86042718535994,5.0,rewire
2707,0.9,6.5443729733741645,5.0,rewire
2708,0.95,5.886545213888689,5.0,rewire
2709,1.0,4.322194100062019,7.0,rewire
2710,1.05,2.0746266750252347,4.0,rewire
2711,1.1,1.2475470596984577,3.0,rewire
2712,1.2,1.1943076708534,8.0,rewire
2713,1.3,1.0430037554779266,0.0,rewire
2714,1.4,0.9761542685325042,0.0,rewire
2715,1.5,0.8340704433090095,0.0,rewire
2716,2.0,0.5179077995852608,0.0,rewire
2717,2.5,0.4438162172397364,0.0,rewire
2718,3.0,0.4380411748628997,0.0,rewire
2719,3.5,0.3610605624332593,0.0,rewire
2720,0.3,4.546515625852752,6.0,rewire
2721,0.5,4.835996123750809,5.0,rewire
2722,0.7,5.393532048454732,5.0,rewire
2723,0.8,5.951274125395593,5.0,rewire
2724,0.9,6.611234296368019,5.0,rewire
2725,0.95,5.848047613614415,5.0,rewire
2726,1.0,4.2697280616469255,7.0,rewire
2727,1.05,1.9218288832561252,3.0,rewire
2728,1.1,1.2419920737150991,3.0,rewire
2729,1.2,1.1654699976257026,8.0,rewire
2730,1.3,1.0435202066417977,0.0,rewire
2731,1.4,0.9656632080058284,0.0,rewire
2732,1.5,0.8486292576060915,0.0,rewire
2733,2.0,0.5194814423659984,0.0,rewire
2734,2.5,0.4924035096002186,0.0,rewire
2735,3.0,0.3887949244349091,0.0,rewire
2736,3.5,0.3807828763384938,0.0,rewire
2737,0.3,4.527697187630161,6.0,rewire
2738,0.5,4.835313598959212,5.0,rewire
2739,0.7,5.475735559005307,5.0,rewire
2740,0.8,6.186059532992072,6.0,rewire
2741,0.9,6.79942146838308,6.0,rewire
2742,0.95,6.5324760112243645,6.0,rewire
2743,1.0,4.921635841680101,5.0,rewire
2744,1.05,2.0930498897511303,14.0,rewire
2745,1.1,1.231733205541342,3.0,rewire
2746,1.2,1.2060069184270372,8.0,rewire
2747,1.3,1.0476817432316106,0.0,rewire
2748,1.4,0.9638445136485344,0.0,rewire
2749,1.5,0.8527099148801218,0.0,rewire
2750,2.0,0.5435076686007891,0.0,rewire
2751,2.5,0.4932171818724764,0.0,rewire
2752,3.0,0.3161924017935172,0.0,rewire
2753,3.5,0.354739359636153,0.0,rewire
2754,0.3,4.530041461986923,6.0,rewire
2755,0.5,4.838345222985158,5.0,rewire
2756,0.7,5.346765770262144,5.0,rewire
2757,0.8,5.811661019878375,5.0,rewire
2758,0.9,6.22561742200281,5.0,rewire
2759,0.95,5.732055435176245,6.0,rewire
2760,1.0,4.28964248868204,7.0,rewire
2761,1.05,1.9859169845273923,3.0,rewire
2762,1.1,1.3672370501665954,3.0,rewire
2763,1.2,1.383018685428266,3.0,rewire
2764,1.3,1.0487111784298653,0.0,rewire
2765,1.4,0.9649538339015477,0.0,rewire
2766,1.5,0.8226317849380484,0.0,rewire
2767,2.0,0.5168640674937758,0.0,rewire
2768,2.5,0.4417996978152846,0.0,rewire
2769,3.0,0.5303779677554232,0.0,rewire
2770,3.5,0.4245965948376791,0.0,rewire
2771,0.3,4.524106626120925,6.0,rewire
2772,0.5,4.82524028833013,5.0,rewire
2773,0.7,5.331892491770272,5.0,rewire
2774,0.8,5.810633231323576,5.0,rewire
2775,0.9,6.511533896549443,5.0,rewire
2776,0.95,6.364264380057946,6.0,rewire
2777,1.0,4.306907196514984,7.0,rewire
2778,1.05,2.103998789830905,4.0,rewire
2779,1.1,1.467893109761315,3.0,rewire
2780,1.2,1.1612082565079356,8.0,rewire
2781,1.3,1.0524133315928927,0.0,rewire
2782,1.4,0.9857720884539444,0.0,rewire
2783,1.5,0.8225438646652146,0.0,rewire
2784,2.0,0.5212713726593344,0.0,rewire
2785,2.5,0.4511045894747946,0.0,rewire
2786,3.0,0.3949458582474034,0.0,rewire
2787,3.5,0.4104671943819312,0.0,rewire
2788,0.3,4.54430511083918,6.0,rewire
2789,0.5,4.830326423014935,5.0,rewire
2790,0.7,5.343042348277629,5.0,rewire
2791,0.8,5.71003633935142,5.0,rewire
2792,0.9,6.049346523868389,5.0,rewire
2793,0.95,5.844487033522879,5.0,rewire
2794,1.0,4.318908724782484,7.0,rewire
2795,1.05,1.7982098304925775,3.0,rewire
2796,1.1,1.4635317403595678,3.0,rewire
2797,1.2,1.182753276485867,8.0,rewire
2798,1.3,1.0288696550149732,0.0,rewire
2799,1.4,0.9893531587680476,0.0,rewire
2800,1.5,0.8341583872899829,0.0,rewire
2801,2.0,0.5231702501604669,0.0,rewire
2802,2.5,0.4905508128574099,0.0,rewire
2803,3.0,0.3765650678071434,0.0,rewire
2804,3.5,0.4760950130608883,0.0,rewire
2805,0.3,4.544260587811945,6.0,rewire
2806,0.5,4.813583022466658,5.0,rewire
2807,0.7,5.365475941679553,5.0,rewire
2808,0.8,5.834873268796323,5.0,rewire
2809,0.9,6.359083788409294,5.0,rewire
2810,0.95,6.246379567541253,5.0,rewire
2811,1.0,4.324665159062814,5.0,rewire
2812,1.05,2.124498762718519,4.0,rewire
2813,1.1,1.6432265390963785,3.0,rewire
2814,1.2,1.148386380169529,8.0,rewire
2815,1.3,1.0595252881216737,0.0,rewire
2816,1.4,0.9704004125172592,0.0,rewire
2817,1.5,0.8463178901030479,0.0,rewire
2818,2.0,0.5212227615414059,0.0,rewire
2819,2.5,0.4850847186876181,0.0,rewire
2820,3.0,0.377579544636686,0.0,rewire
2821,3.5,0.3477874867601273,0.0,rewire
2822,0.3,4.54192341746687,6.0,rewire
2823,0.5,4.832019788161808,5.0,rewire
2824,0.7,5.428724052803641,5.0,rewire
2825,0.8,5.894771727799306,5.0,rewire
2826,0.9,6.340424608632374,5.0,rewire
2827,0.95,6.018448395264228,5.0,rewire
2828,1.0,4.55603369998168,5.0,rewire
2829,1.05,2.108392276454438,14.0,rewire
2830,1.1,1.395444489653615,3.0,rewire
2831,1.2,1.1491281590615043,8.0,rewire
2832,1.3,1.063035492562712,0.0,rewire
2833,1.4,0.9870727496470512,0.0,rewire
2834,1.5,0.8304442775369497,0.0,rewire
2835,2.0,0.4989448158108601,0.0,rewire
2836,2.5,0.4697448755616363,0.0,rewire
2837,3.0,0.4681152987497617,0.0,rewire
2838,3.5,0.3909759828143486,0.0,rewire
2839,0.3,4.5464934776225805,6.0,rewire
2840,0.5,4.82799110435967,5.0,rewire
2841,0.7,5.36416231065103,5.0,rewire
2842,0.8,5.745795897878086,5.0,rewire
2843,0.9,6.228399736266359,5.0,rewire
